split,clase,archivo,ancho,alto,aspecto,modo,es_rgb
train,Leaf_blight,825e3cdc-940e-41c6-bbbd-cd62bf61a542___FAM_L.Blight 3763.JPG,256,256,1.0,RGB,True
train,Leaf_blight,8b3d8940-4f99-46d8-bc55-14136e392b7e___FAM_L.Blight 4883.JPG,256,256,1.0,RGB,True
train,Leaf_blight,8bb44bd5-52f7-416d-98bf-f95ec6ca4d99___FAM_L.Blight 1581.JPG,256,256,1.0,RGB,True
train,Leaf_blight,8ef47bf0-a5e6-417b-aeee-8258c743b892___FAM_L.Blight 4938.JPG,256,256,1.0,RGB,True
train,Leaf_blight,8f1e9cf4-1383-45ef-9c75-514e77d6b2e3___FAM_L.Blight 1469.JPG,256,256,1.0,RGB,True
train,Leaf_blight,908d5ac6-7403-4047-aa13-a4c4f83ce1bc___FAM_L.Blight 1619.JPG,256,256,1.0,RGB,True
train,Leaf_blight,9e1db5b1-9d02-4e74-8dd9-f03bad2bddcb___FAM_L.Blight 4773.JPG,256,256,1.0,RGB,True
train,Leaf_blight,9f99acf9-3036-43fc-b473-20593a38ce87___FAM_L.Blight 4771.JPG,256,256,1.0,RGB,True
train,Leaf_blight,9f9b5052-ee1a-4e93-b14f-c4bb127fc6c6___FAM_L.Blight 4623.JPG,256,256,1.0,RGB,True
train,Leaf_blight,9fc3318a-5678-4428-902d-8c9e9e821d24___FAM_L.Blight 0798.JPG,256,256,1.0,RGB,True
train,Leaf_blight,a44fb00c-04e5-43d2-9c5c-79ac6b092412___FAM_L.Blight 1492.JPG,256,256,1.0,RGB,True
train,Leaf_blight,a77906c9-3b5d-4612-bbd7-0ce3f223882c___FAM_L.Blight 4876.JPG,256,256,1.0,RGB,True
train,Leaf_blight,a8decd07-d7a5-44c5-9ba2-c357b70ad322___FAM_L.Blight 4924.JPG,256,256,1.0,RGB,True
train,Leaf_blight,b09f9ac9-8817-4ea0-9e92-4ba6ac12ec09___FAM_L.Blight 1639.JPG,256,256,1.0,RGB,True
train,Leaf_blight,b0ab6f3e-8935-4d1d-81c7-4237dcb74fbc___FAM_L.Blight 4513.JPG,256,256,1.0,RGB,True
train,Leaf_blight,b4144fa1-1d0e-4d61-b5c8-dcc57e533c6f___FAM_L.Blight 3734.JPG,256,256,1.0,RGB,True
train,Leaf_blight,b517ea7d-7cb4-410c-899c-667270b45246___FAM_L.Blight 1568.JPG,256,256,1.0,RGB,True
train,Leaf_blight,b6956458-10b4-4f81-8e72-dfa933e3adae___FAM_L.Blight 1447.JPG,256,256,1.0,RGB,True
train,Leaf_blight,b69b9816-f69b-4d8e-8c56-4668b2581017___FAM_L.Blight 4929.JPG,256,256,1.0,RGB,True
train,Leaf_blight,b8a75e09-0ac8-4ed5-8999-4a234a740e92___FAM_L.Blight 4732.JPG,256,256,1.0,RGB,True
train,Leaf_blight,ba5754cc-442e-4a5b-b9e3-5926d07a1258___FAM_L.Blight 1519.JPG,256,256,1.0,RGB,True
train,Leaf_blight,c401c3e8-2510-4d06-846f-49024877898b___FAM_L.Blight 3721.JPG,256,256,1.0,RGB,True
train,Leaf_blight,c6a479c0-720d-4c2b-baf9-40715280cf14___FAM_L.Blight 1535.JPG,256,256,1.0,RGB,True
train,Leaf_blight,c6de4b6b-12d5-45fe-99ec-37e6f3ab0a8e___FAM_L.Blight 1473.JPG,256,256,1.0,RGB,True
train,Leaf_blight,c78299b6-7a38-46c8-a45c-66dc11d32d4d___FAM_L.Blight 1493.JPG,256,256,1.0,RGB,True
train,Leaf_blight,c8170516-0c36-49d8-bf6b-4fa4871bfde9___FAM_L.Blight 3723.JPG,256,256,1.0,RGB,True
train,Leaf_blight,c87a75d3-5398-4d76-a225-c603dfb9ce92___FAM_L.Blight 1720.JPG,256,256,1.0,RGB,True
train,Leaf_blight,ca3c21b5-b7ac-48d5-a8fe-543b7a26ac54___FAM_L.Blight 4663.JPG,256,256,1.0,RGB,True
train,Leaf_blight,cba918f3-a1db-44ae-9d04-cd828f376f12___FAM_L.Blight 1665.JPG,256,256,1.0,RGB,True
train,Leaf_blight,cc32bb4c-24b1-4b22-a951-6c9666cda8a3___FAM_L.Blight 4788.JPG,256,256,1.0,RGB,True
train,Leaf_blight,cc8662ad-e005-4d29-b38d-21889e8f8771___FAM_L.Blight 4726.JPG,256,256,1.0,RGB,True
train,Leaf_blight,ce301c49-341e-43da-830c-f5a2d3b00fd5___FAM_L.Blight 1719.JPG,256,256,1.0,RGB,True
train,Leaf_blight,ce668bd0-ac17-4962-9684-a6098353786d___FAM_L.Blight 4509.JPG,256,256,1.0,RGB,True
train,Leaf_blight,cedfa3b4-05cd-461c-9c2e-df95573fdeb4___FAM_L.Blight 1421.JPG,256,256,1.0,RGB,True
train,Leaf_blight,cfb45830-96dc-4714-ac10-ce51b047aa02___FAM_L.Blight 4893.JPG,256,256,1.0,RGB,True
train,Leaf_blight,d015d963-36d2-47d8-b78f-7cc20631dd11___FAM_L.Blight 4927.JPG,256,256,1.0,RGB,True
train,Leaf_blight,d105b10e-c737-461d-aac2-d2eda9733ce9___FAM_L.Blight 4520.JPG,256,256,1.0,RGB,True
train,Leaf_blight,d4d89134-8ba7-4070-9dbe-4fc2752bbb8b___FAM_L.Blight 0799.JPG,256,256,1.0,RGB,True
train,Leaf_blight,d5d5532f-7fbd-4e8c-9d72-66e3a46abf69___FAM_L.Blight 1662.JPG,256,256,1.0,RGB,True
train,Leaf_blight,dd01d64d-1706-44a6-b355-1939e3ff78c6___FAM_L.Blight 1724.JPG,256,256,1.0,RGB,True
train,Leaf_blight,e0a87cd5-5f26-4f17-a553-c48e353a15de___FAM_L.Blight 4897.JPG,256,256,1.0,RGB,True
train,Leaf_blight,e159d29d-4492-43ad-9055-0e651171616d___FAM_L.Blight 4710.JPG,256,256,1.0,RGB,True
train,Leaf_blight,e224d690-e64f-40a4-bfe6-c7d71900f346___FAM_L.Blight 0774.JPG,256,256,1.0,RGB,True
train,Leaf_blight,e22e51f9-b834-413a-b6d0-afd6a4743dd9___FAM_L.Blight 4911.JPG,256,256,1.0,RGB,True
train,Leaf_blight,e3dbdce6-da4d-4557-ab5e-0dc7198a6a81___FAM_L.Blight 4794.JPG,256,256,1.0,RGB,True
train,Leaf_blight,e5d63c26-dc6a-4995-93b9-9dc980ea75a6___FAM_L.Blight 4932.JPG,256,256,1.0,RGB,True
train,Leaf_blight,e662234f-6ffa-447a-872a-95c8eeeec95f___FAM_L.Blight 1400.JPG,256,256,1.0,RGB,True
train,Leaf_blight,e7ba72e2-a8ec-4376-a053-d33c1ba0a819___FAM_L.Blight 4781.JPG,256,256,1.0,RGB,True
train,Leaf_blight,eb4513fb-626f-4a3c-86bf-edb2f94129dc___FAM_L.Blight 3702.JPG,256,256,1.0,RGB,True
train,Leaf_blight,ec3747c3-6cae-48d7-b166-0457d7f6ff26___FAM_L.Blight 4664.JPG,256,256,1.0,RGB,True
train,Leaf_blight,ec3f8bea-70a4-46db-9461-4db9852fbe05___FAM_L.Blight 3675.JPG,256,256,1.0,RGB,True
train,Leaf_blight,f0816349-c4aa-4151-8874-059f6590973f___FAM_L.Blight 0801.JPG,256,256,1.0,RGB,True
train,Leaf_blight,f098ebaa-7545-4674-adbf-a6c6756029a1___FAM_L.Blight 0781.JPG,256,256,1.0,RGB,True
train,Leaf_blight,f217425f-4318-4f3d-9222-a2c6e20c0393___FAM_L.Blight 4762.JPG,256,256,1.0,RGB,True
train,Leaf_blight,f3333123-4cbf-4929-9fe1-117d1802bbac___FAM_L.Blight 1563.JPG,256,256,1.0,RGB,True
train,Leaf_blight,f482d5dc-d304-425b-9aab-496177ff35af___FAM_L.Blight 4633.JPG,256,256,1.0,RGB,True
test,Black_rot,0a31549c-8adb-4acc-bab2-a0954f063054___FAM_B.Rot 0687.JPG,256,256,1.0,RGB,True
test,Black_rot,1375f445-5685-45b8-b309-25bfa15e1665___FAM_B.Rot 3351.JPG,256,256,1.0,RGB,True
test,Black_rot,178456dc-6b03-4f5f-8503-8550b0d5f49a___FAM_B.Rot 3626.JPG,256,256,1.0,RGB,True
test,Black_rot,1b49994b-904a-4f13-8c97-e72b68d9d6e4___FAM_B.Rot 3079.JPG,256,256,1.0,RGB,True
test,Black_rot,225fe500-766a-485f-b267-9dcd153b4fc0___FAM_B.Rot 3498.JPG,256,256,1.0,RGB,True
test,Black_rot,43c2e0a8-2007-48cf-9f06-af5a3d651298___FAM_B.Rot 0623.JPG,256,256,1.0,RGB,True
test,Black_rot,501a0cbb-28ae-43e1-a17b-81e6a3ac9ce8___FAM_B.Rot 0550.JPG,256,256,1.0,RGB,True
test,Black_rot,526120a4-30bc-4cc6-81c2-5279221c4f69___FAM_B.Rot 3457.JPG,256,256,1.0,RGB,True
test,Black_rot,5f65a7e2-e422-423b-b4f7-f9c7c6d0ef56___FAM_B.Rot 3210.JPG,256,256,1.0,RGB,True
test,Black_rot,76145bf6-15e7-4a67-940e-0a2e35bd3bc7___FAM_B.Rot 0374.JPG,256,256,1.0,RGB,True
test,Black_rot,81bc31a1-d426-41a5-985b-a16e5ee67fd2___FAM_B.Rot 0533.JPG,256,256,1.0,RGB,True
test,Black_rot,8abe0983-7452-4612-9705-d9ea34c19c08___FAM_B.Rot 0762.JPG,256,256,1.0,RGB,True
test,Black_rot,8ec64831-79ea-49af-a33c-b1d065861453___FAM_B.Rot 3339.JPG,256,256,1.0,RGB,True
test,Black_rot,900e68dd-6d53-47f6-9837-79d6333c3f41___FAM_B.Rot 5077.JPG,256,256,1.0,RGB,True
test,Black_rot,926fc452-91e5-4683-89bb-0256103e15e1___FAM_B.Rot 0635.JPG,256,256,1.0,RGB,True
test,Black_rot,9b42e289-6e83-4788-b453-fd1b1a9006ae___FAM_B.Rot 3071.JPG,256,256,1.0,RGB,True
test,Black_rot,a04ef5e3-e968-442b-92f9-289052a7604d___FAM_B.Rot 0653.JPG,256,256,1.0,RGB,True
test,Black_rot,a208e246-895e-4857-a48c-9cda4ffd6259___FAM_B.Rot 0704.JPG,256,256,1.0,RGB,True
test,Black_rot,a5b36885-7c84-4913-a69e-d0e881f18f8b___FAM_B.Rot 0621.JPG,256,256,1.0,RGB,True
test,Black_rot,a9d80c69-bf2b-44fa-81b2-3fb0acb7bae8___FAM_B.Rot 3213.JPG,256,256,1.0,RGB,True
test,Black_rot,ab0d0af3-5f10-4eb9-a043-9c7a3a696075___FAM_B.Rot 3306.JPG,256,256,1.0,RGB,True
test,Black_rot,aef908db-af00-4502-b3d7-bffd1c77b0f5___FAM_B.Rot 5071.JPG,256,256,1.0,RGB,True
test,Black_rot,b1dab25f-063e-4ce2-bbda-fdd6d662dce9___FAM_B.Rot 3164.JPG,256,256,1.0,RGB,True
test,Black_rot,b423ed33-9391-44ef-a942-77589460c59d___FAM_B.Rot 3508.JPG,256,256,1.0,RGB,True
test,Black_rot,b72adf6d-d629-41e8-a267-ded92da2edf7___FAM_B.Rot 0537.JPG,256,256,1.0,RGB,True
test,Black_rot,bfc00633-7fa0-4430-aae3-596e196a0a6a___FAM_B.Rot 3303.JPG,256,256,1.0,RGB,True
test,Black_rot,d6b17e3c-bb9f-431c-a67b-c28e7c3b72ca___FAM_B.Rot 3461.JPG,256,256,1.0,RGB,True
test,Black_rot,e7cdb4b7-662a-44d2-8c74-1de45d30b8e4___FAM_B.Rot 3281.JPG,256,256,1.0,RGB,True
test,Black_rot,f0263437-2f45-4237-851f-ca6a5237f362___FAM_B.Rot 5062.JPG,256,256,1.0,RGB,True
test,Black_rot,f5e750d0-fb66-42e7-8324-ab2cdaa25b53___FAM_B.Rot 0671.JPG,256,256,1.0,RGB,True
test,Esca,025a9fa7-827a-43c3-a82f-66d9cbfb2055___FAM_B.Msls 4282.JPG,256,256,1.0,RGB,True
test,Esca,0429d206-55e2-4e3c-8cc5-c7a590db9c11___FAM_B.Msls 1803.JPG,256,256,1.0,RGB,True
test,Esca,0f2e3dac-b501-48df-987e-b7ae6f662092___FAM_B.Msls 4480.JPG,256,256,1.0,RGB,True
test,Esca,26796d1d-8d47-48da-93b7-26b4da73ab0a___FAM_B.Msls 3875.JPG,256,256,1.0,RGB,True
test,Esca,29aa9647-37c9-4f10-8afd-1d06168d871c___FAM_B.Msls 4482.JPG,256,256,1.0,RGB,True
test,Esca,3306483f-5feb-42e3-9c39-0a0b29ac1959___FAM_B.Msls 1767.JPG,256,256,1.0,RGB,True
test,Esca,4cdf4f8a-ff9c-4255-8c63-307cdd80df86___FAM_B.Msls 1339.JPG,256,256,1.0,RGB,True
test,Esca,5a2d25a8-d7f1-41dc-9467-f94eb0096082___FAM_B.Msls 4081.JPG,256,256,1.0,RGB,True
test,Esca,5ae3bf74-6037-4c13-86a4-139c1af0211b___FAM_B.Msls 4079.JPG,256,256,1.0,RGB,True
test,Esca,60f99768-a97b-4760-b503-3d045e02edce___FAM_B.Msls 0884.JPG,256,256,1.0,RGB,True
test,Esca,630ccfb4-cc9e-483d-849f-44e39c209200___FAM_B.Msls 4310.JPG,256,256,1.0,RGB,True
test,Esca,667d723e-edf0-4e25-b574-c913393c7141___FAM_B.Msls 1193.JPG,256,256,1.0,RGB,True
test,Esca,671a84ca-496c-4da3-bea9-b2bc732a4805___FAM_B.Msls 3943.JPG,256,256,1.0,RGB,True
test,Esca,6812896d-2751-4bb3-b8ca-1b853f9ec183___FAM_B.Msls 1139.JPG,256,256,1.0,RGB,True
test,Esca,693041f3-64d9-4d1a-bd79-3c504471f73e___FAM_B.Msls 4153.JPG,256,256,1.0,RGB,True
test,Esca,6e56c140-e1cb-46d2-9953-57a69065dbaa___FAM_B.Msls 0888.JPG,256,256,1.0,RGB,True
test,Esca,7b1e8245-9b73-423f-81e6-5102aaa187b3___FAM_B.Msls 1816.JPG,256,256,1.0,RGB,True
test,Esca,80a4fbe3-a0ee-4dc2-ada9-18f988fa3dcf___FAM_B.Msls 3866.JPG,256,256,1.0,RGB,True
test,Esca,81adb858-f7b1-4122-a00e-5f2f38581f03___FAM_B.Msls 3911.JPG,256,256,1.0,RGB,True
test,Esca,8f9970b4-19ad-45cd-8544-1a01360c62cf___FAM_B.Msls 1827.JPG,256,256,1.0,RGB,True
test,Esca,a7d77dc1-c8d7-4105-8e9f-88dedb54c779___FAM_B.Msls 1305.JPG,256,256,1.0,RGB,True
test,Esca,b56821a5-ba37-4072-9889-53396a3d780e___FAM_B.Msls 3921.JPG,256,256,1.0,RGB,True
test,Esca,c2238ed4-ff8e-463a-9c7f-129195c9ec30___FAM_B.Msls 1162.JPG,256,256,1.0,RGB,True
test,Esca,c4e73355-304e-482e-8e3a-b5d3143d6eda___FAM_B.Msls 3953.JPG,256,256,1.0,RGB,True
test,Esca,cc71f055-423d-49ef-98c9-078f9a4ae3c4___FAM_B.Msls 0974.JPG,256,256,1.0,RGB,True
test,Esca,d8e9f89c-61a3-4bb6-afc9-630f6498e8d6___FAM_B.Msls 1291.JPG,256,256,1.0,RGB,True
test,Esca,f16c2e0b-32ff-4cf3-aefc-a3f71b13cd05___FAM_B.Msls 4002.JPG,256,256,1.0,RGB,True
test,Esca,f6239f20-fed9-4517-8442-76ef6fb73c7a___FAM_B.Msls 1149.JPG,256,256,1.0,RGB,True
test,Esca,f9e452d3-c5a1-4670-907e-b1498c25a872___FAM_B.Msls 4456.JPG,256,256,1.0,RGB,True
test,Esca,fe89e669-19e0-4cf6-b3ee-457be6c1d077___FAM_B.Msls 3984.JPG,256,256,1.0,RGB,True
test,Healthy,084c897b-172c-4263-8d46-c6a629449c60___Mt.N.V_HL 9045.JPG,256,256,1.0,RGB,True
test,Healthy,0ca59865-f0d2-4863-b4d1-a6690de53a5a___Mt.N.V_HL 6025.JPG,256,256,1.0,RGB,True
test,Healthy,0dca4cc0-2f37-4d55-8060-ce5e2137fd45___Mt.N.V_HL 9077.JPG,256,256,1.0,RGB,True
test,Healthy,17572261-c800-42b7-8baf-2f73f7657578___Mt.N.V_HL 9009.JPG,256,256,1.0,RGB,True
test,Healthy,18fd5d50-f80c-426c-bfdb-5ca325065f24___Mt.N.V_HL 6024.JPG,256,256,1.0,RGB,True
test,Healthy,21abfc5f-c711-4732-8049-b85fd60180a2___Mt.N.V_HL 9035.JPG,256,256,1.0,RGB,True
test,Healthy,304f5d6d-b17f-4e89-9196-9e649f117d03___Mt.N.V_HL 6189.JPG,256,256,1.0,RGB,True
test,Healthy,3212eeb2-e75c-45a3-9211-6147cd370274___Mt.N.V_HL 6041.JPG,256,256,1.0,RGB,True
test,Healthy,3c93bbb2-e1cc-4a12-9758-e6a9ff0e70dc___Mt.N.V_HL 8916.JPG,256,256,1.0,RGB,True
test,Healthy,515937e8-f329-406e-8d77-c9ddba3e399b___Mt.N.V_HL 9098.JPG,256,256,1.0,RGB,True
test,Healthy,55afb57b-04f7-437c-92ae-d2b859de5fc1___Mt.N.V_HL 8974.JPG,256,256,1.0,RGB,True
test,Healthy,5fccb358-a1fd-4cdb-a9a8-da8b2a3e184c___Mt.N.V_HL 8954.JPG,256,256,1.0,RGB,True
test,Healthy,666536ee-371f-46c2-b20d-f6fc87847cb1___Mt.N.V_HL 8944.JPG,256,256,1.0,RGB,True
test,Healthy,868c8ecd-f7dc-41c4-be99-237cf3d73c14___Mt.N.V_HL 6072.JPG,256,256,1.0,RGB,True
test,Healthy,9155a721-9e2c-4b58-99be-eba41f454525___Mt.N.V_HL 6053.JPG,256,256,1.0,RGB,True
test,Healthy,98483d5a-cdee-4a61-9cb3-03913dbaa850___Mt.N.V_HL 9116.JPG,256,256,1.0,RGB,True
test,Healthy,ac753212-e6d7-44b9-9722-4413a7418ab3___Mt.N.V_HL 6178.JPG,256,256,1.0,RGB,True
test,Healthy,b6c49725-ccb9-46a9-abca-c99f51e13d0a___Mt.N.V_HL 6026.JPG,256,256,1.0,RGB,True
test,Healthy,bdbd53ee-405b-4ebc-9027-1adb40940e56___Mt.N.V_HL 8912.JPG,256,256,1.0,RGB,True
test,Healthy,c7728407-a18e-4fab-8190-b067de880aa5___Mt.N.V_HL 9010.JPG,256,256,1.0,RGB,True
test,Healthy,cad08b01-b03c-4bee-a786-a6118ec09c37___Mt.N.V_HL 6081.JPG,256,256,1.0,RGB,True
test,Healthy,d232a29e-e702-4b4e-b568-f022ffd375c4___Mt.N.V_HL 6158.JPG,256,256,1.0,RGB,True
test,Healthy,d5fe4316-44da-4fd9-a608-75908ad76862___Mt.N.V_HL 6143.JPG,256,256,1.0,RGB,True
test,Healthy,d61f8828-71c9-4f3d-85e7-47a33b2fd3fe___Mt.N.V_HL 8906.JPG,256,256,1.0,RGB,True
test,Healthy,da73a76d-506a-4a34-bedd-e79998f3949c___Mt.N.V_HL 8958.JPG,256,256,1.0,RGB,True
test,Healthy,dd00817b-ae0e-4ac6-92c0-b3f7a9a272b7___Mt.N.V_HL 8923.JPG,256,256,1.0,RGB,True
test,Healthy,e1ad5701-dcb4-43be-a5f0-be4b7773748b___Mt.N.V_HL 8996.JPG,256,256,1.0,RGB,True
test,Healthy,e6d82c66-3d9e-4491-a5f7-9c16dd7ce6a0___Mt.N.V_HL 9054.JPG,256,256,1.0,RGB,True
test,Healthy,f02b5708-2cf8-4cee-9a45-10cbf493b2d5___Mt.N.V_HL 9023.JPG,256,256,1.0,RGB,True
test,Healthy,f20a3d64-bee7-4bb7-a74b-8cfc8c78fd43___Mt.N.V_HL 6200.JPG,256,256,1.0,RGB,True
test,Leaf_blight,0249d5d6-ca79-40a5-9cdb-3d72382e25e1___FAM_L.Blight 1392.JPG,256,256,1.0,RGB,True
test,Leaf_blight,0a04146e-d973-40ad-ac79-3cc37b26fd58___FAM_L.Blight 4874.JPG,256,256,1.0,RGB,True
test,Leaf_blight,105c3d19-bb40-4917-8c19-cb3cb38a172f___FAM_L.Blight 4586.JPG,256,256,1.0,RGB,True
test,Leaf_blight,17b7bb24-d9c9-4b65-8bcb-1311e5fe408a___FAM_L.Blight 4546.JPG,256,256,1.0,RGB,True
test,Leaf_blight,1df5b726-df30-4f40-919e-5866855b5e98___FAM_L.Blight 4770.JPG,256,256,1.0,RGB,True
test,Leaf_blight,2f73565e-e350-4d3c-b474-a19eab2f6639___FAM_L.Blight 4632.JPG,256,256,1.0,RGB,True
test,Leaf_blight,31cae071-a2b2-4bbe-9127-378381126df4___FAM_L.Blight 4963.JPG,256,256,1.0,RGB,True
test,Leaf_blight,3dc9a0d1-aad5-40ec-86b2-93a696cf68b2___FAM_L.Blight 1552.JPG,256,256,1.0,RGB,True
test,Leaf_blight,414de643-cc27-4a3a-9cc6-a1134b451619___FAM_L.Blight 1542.JPG,256,256,1.0,RGB,True
test,Leaf_blight,4c8b2623-41a0-4b0f-a78a-acb446063cc9___FAM_L.Blight 3690.JPG,256,256,1.0,RGB,True
test,Leaf_blight,556574c6-b0e1-46ca-acc9-4af99ef1eb87___FAM_L.Blight 4593.JPG,256,256,1.0,RGB,True
test,Leaf_blight,5915c9ee-e086-4a22-aab5-a4ad14b155d1___FAM_L.Blight 1529.JPG,256,256,1.0,RGB,True
test,Leaf_blight,601931a2-281b-4cdb-8871-6bc87f101eaf___FAM_L.Blight 4787.JPG,256,256,1.0,RGB,True
test,Leaf_blight,649b0a9c-e565-4071-ac06-6eb1eeb08ca3___FAM_L.Blight 1558.JPG,256,256,1.0,RGB,True
test,Leaf_blight,6ad558d1-3236-4f59-b928-5641d1cd83c2___FAM_L.Blight 4994.JPG,256,256,1.0,RGB,True
test,Leaf_blight,6ff1d812-d899-4511-b870-26dfbcf88dbb___FAM_L.Blight 4990.JPG,256,256,1.0,RGB,True
test,Leaf_blight,8c8e729b-1cd0-464c-8ff7-aa3f1403e163___FAM_L.Blight 1555.JPG,256,256,1.0,RGB,True
test,Leaf_blight,a72ddc89-60b4-4df8-a304-4e242c048075___FAM_L.Blight 1608.JPG,256,256,1.0,RGB,True
test,Leaf_blight,ace5133c-86c1-43e5-9de4-e8e5dcf32f14___FAM_L.Blight 3764.JPG,256,256,1.0,RGB,True
test,Leaf_blight,bf846800-d35a-4510-bbed-1ad8b12dc4f8___FAM_L.Blight 1582.JPG,256,256,1.0,RGB,True
test,Leaf_blight,c08c3e56-4192-40a6-9b51-8733e642dafa___FAM_L.Blight 1422.JPG,256,256,1.0,RGB,True
test,Leaf_blight,c28820f1-cbd1-455a-a35b-83b7fb22334c___FAM_L.Blight 4884.JPG,256,256,1.0,RGB,True
test,Leaf_blight,ce5a71c6-62f0-4b2c-89d8-acd4c171b290___FAM_L.Blight 0769.JPG,256,256,1.0,RGB,True
test,Leaf_blight,d7ff358a-bc45-4b81-a632-68d8e87ab529___FAM_L.Blight 3676.JPG,256,256,1.0,RGB,True
test,Leaf_blight,ed8e1b39-6211-40db-823a-33695fb47307___FAM_L.Blight 3670.JPG,256,256,1.0,RGB,True
test,Leaf_blight,ef1eaf4e-50fa-48d2-8ff9-3f3953043409___FAM_L.Blight 1383.JPG,256,256,1.0,RGB,True
test,Leaf_blight,f013402b-5de4-43a1-b5e3-f04d1ce11e4d___FAM_L.Blight 1726.JPG,256,256,1.0,RGB,True
test,Leaf_blight,f05c0a7d-3330-4c78-b13f-f89b9929009f___FAM_L.Blight 1651.JPG,256,256,1.0,RGB,True
test,Leaf_blight,f2491a00-18d1-467a-b7e3-24a950a43203___FAM_L.Blight 3682.JPG,256,256,1.0,RGB,True
test,Leaf_blight,f62e0f71-4a17-47b4-833e-c2a9e03ce0a0___FAM_L.Blight 3767.JPG,256,256,1.0,RGB,True
